UDI,Server Type,CPU Utilization [%],Memory Usage [%],Air Temperature [K],Disk I/O Operations,Network Latency [ms],Power Consumption [W],Machine Failure,Vibration Level [g],Cooling Efficiency [%],Network Throughput [Mbps]
7997,L,41,55,293.88841198971875,1547,30.00482010755652,384.54358688511456,0,1.3050077474266577,81,809
7998,L,32,57,292.3888450334333,1005,32.00970792597351,321.9554709246761,1,1.0895461408682114,84,317
7999,H,46,77,294.37345958608444,1710,30.577686372936487,390.0426169743081,1,2.0315034929581475,95,564
8000,L,12,28,295.0452025936476,1011,24.981155249663065,354.3943347310218,0,1.548620564048572,68,903
8001,M,22,97,297.71085700284067,3150,27.33134201696837,364.3986972812148,1,1.2714014436151047,74,289
8002,M,43,49,295.2115381358505,3746,31.38396075226427,321.4857330078768,1,1.3766172737867517,58,189
8003,L,97,15,296.4841689168332,2856,24.596600682205523,349.5475452788053,1,1.4864623415314873,50,435
8004,H,74,89,294.417282922999,2713,27.34143296362896,306.48752942375904,1,1.449249966710949,55,323
8005,M,85,72,294.0826134423549,1426,32.63625276490911,323.13045484346554,0,1.309289959783858,67,819
8006,L,17,44,294.98768154057973,1170,31.200236570752438,406.3818495727621,1,1.824189598122387,86,735
8007,M,92,81,296.7122432144201,2712,28.520336936280216,297.04155499673476,1,1.5166894109747022,65,497
8008,L,18,70,293.80236634666943,1088,35.0685326467334,320.5983256084647,1,1.4885321205673234,60,470
8009,M,37,14,295.44450108081963,3763,34.83860700052047,307.83000364840143,1,1.9637710859708322,67,380
8010,L,87,46,295.3900366649628,4510,27.04146099273687,369.0960389145668,0,2.1900207110606997,94,804
8011,H,100,85,294.95081960336944,4418,33.30993161099438,420.4489134566285,1,1.5240954161708535,71,526
8012,L,27,98,296.7259901039733,1854,25.509381045723334,338.03487211263763,1,1.602763264604372,94,179
8013,M,51,97,295.0842133165915,4282,31.29594271398639,250.3078057396824,0,1.0179884331255358,62,452
8014,L,50,20,294.7184535841137,4796,31.24423471828432,384.9439367358212,0,1.5271806348255772,92,825
8015,M,79,49,294.8931766280203,2457,29.999646866149348,344.55281566031107,1,1.823920777559347,94,594
8016,M,42,74,290.76387599945514,4604,28.65851634237161,372.8321717083293,0,0.8891345422219148,58,575
8017,L,98,17,294.68226527928374,3647,30.275530277530887,384.4316939876467,1,1.0345852832345694,82,789
8018,M,86,96,292.8696834859637,4596,29.918059473917896,319.59653276371677,0,2.171772375006607,55,762
8019,L,63,93,294.58653487120773,3473,18.619191184904558,293.67829438293734,1,1.2407650910125383,78,355
8020,H,96,20,294.95233378802703,4058,36.91349830851096,291.14308274382734,0,1.6431368676826488,80,229
8021,L,45,80,295.91721977063645,4043,33.12486816983993,441.89280862120876,1,1.6189836796510584,83,214
8022,H,94,67,299.02788046310746,4191,27.68877201621832,323.8024724193872,1,1.6841924726804818,93,655
8023,H,65,57,297.68992479854955,4982,34.729817128566594,327.2357311168811,1,1.7129298349545563,95,783
8024,L,26,22,294.9788262022817,1177,27.38536464030635,378.41199440849863,1,1.7507104027718712,67,162
8025,L,19,69,296.11726584209975,4200,16.579377749141468,346.83610634074665,1,1.488363064104422,93,205
8026,L,96,58,294.1990552915482,3610,31.683191035395335,236.44362911829614,0,1.3864527277493408,68,466
8027,H,53,76,295.38325827281193,1417,21.952299146215246,296.5610317305692,0,1.178983398353199,65,264
8028,L,11,16,295.42771660585686,1553,23.30724633332656,359.6202603719493,1,1.2434563175383138,69,872
8029,M,23,86,293.03908781622323,4389,24.562077994742683,302.0936751885298,1,1.356185433904332,63,387
8030,H,50,34,294.0783467409765,4678,30.470359178568895,428.45119319590304,0,1.300032651381451,100,570
8031,L,11,32,291.60518371571595,1241,30.824560589974222,286.6254038434642,1,1.5887008946757597,98,122
8032,M,28,60,294.64911090666493,4999,35.279993666733304,293.97099370174635,0,1.5570118635618622,91,452
8033,L,89,56,294.9281515452813,2379,23.837970285436697,297.60459199534694,0,1.102787106758738,53,297
8034,L,98,14,294.85410118476335,2596,26.333805029673037,375.2246396586284,1,1.2243864601793006,65,275
8035,M,10,22,292.9970441717122,4932,36.415378535943994,288.9260368871091,1,1.5915397441045256,73,644
8036,L,11,51,294.8403297100649,2461,32.6080131905032,427.5245263977388,0,0.9481769054795949,82,844
8037,L,36,14,295.3243318275556,4529,31.5392610001456,412.96433425308027,0,1.5279095451924678,83,375
8038,H,11,32,295.9231933471181,2465,29.81211974205711,395.26232932280965,1,1.3300858204158335,62,741
8039,L,60,71,295.5369538102532,3004,32.00301591103625,266.8759234505712,1,1.4955107940386958,91,567
8040,H,19,10,294.3742690461422,4299,30.148761429194586,362.94770171976984,1,1.750093957422774,67,442
8041,H,28,83,294.71645702077853,3455,30.494409907348658,241.634540814421,1,1.3576585931874403,74,982
8042,L,89,100,295.5116917373988,2946,32.292999824013755,420.95572451498526,0,1.4686055699075011,81,921
8043,L,22,63,294.15103511231587,2300,25.4419749497183,365.4608913463536,1,1.1687708885838592,82,253
8044,M,57,81,293.2939487907364,4089,30.9401659486243,375.12354024329494,1,1.5434615114988857,87,229
8045,L,65,12,294.2433551900848,4827,20.259123323718622,328.2567991558721,1,0.929032624528633,77,708
8046,L,81,92,295.77374455052365,4382,30.02332579591589,355.6207360637308,1,1.3851875261030253,85,173
8047,M,65,73,296.44316483010516,4395,27.489696902542605,351.39234890214175,0,1.3961413462551375,94,114
8048,L,59,60,296.86413155038105,2070,34.076379462973165,360.2983657610753,1,1.5785314023088874,90,693
8049,H,54,11,293.3039189771926,1821,23.014792784644662,378.8923405938181,0,1.8451874172437774,65,586
8050,L,98,58,298.8500385807786,3577,30.970816975120815,273.9153176292424,1,1.188106972599687,87,574
8051,L,68,40,293.5860506009439,2919,33.08828806317737,358.0373182047803,1,1.5321970615730482,51,200
8052,L,48,83,294.5457897505798,4784,33.71991032550145,416.2663023970863,1,1.8929897387455636,51,919
8053,H,30,89,297.37969837139843,3547,26.739223882508018,327.9006595817715,0,1.4201286788935592,62,522
8054,M,64,93,291.6668874187882,2788,28.225565022185048,420.36457417574684,0,1.7309816622558212,59,975
8055,H,66,12,295.2610008833756,1191,32.07895834599422,271.63530671163744,0,1.3957620275759661,99,559
8056,L,50,44,294.42393493218424,3096,24.230067652150943,440.6743224335023,0,1.4811495501959182,53,369
8057,L,79,94,292.2098412519816,3141,27.762471114609287,286.619564406908,1,1.2113140878958055,78,130
8058,L,91,45,292.2395062382987,1930,25.64671071272094,355.29864759709517,0,1.7549367790024748,63,172
8059,L,58,73,297.2443450947249,2772,20.95550298814819,364.60596893390755,0,1.5803597480312135,86,657
8060,M,53,41,296.03218019595244,4805,37.32969207720157,353.0081625264194,0,1.0230337125266904,80,395
8061,M,44,27,296.8966741394131,3214,30.13026098970623,312.4753478264532,1,1.6702651407252291,93,798
8062,L,100,43,292.9203761364193,4565,24.75796161842994,405.22124986803965,1,1.5429535355147261,77,893
8063,H,14,65,295.57554926154523,3301,18.26798415286472,306.7214394945202,1,1.5102328151588094,88,702
8064,L,80,76,299.5150416862503,1056,31.601809044562543,480.0592786804575,0,0.7471195479398006,78,627
8065,H,83,62,294.5258393742243,3053,22.174276277750742,300.10473142992464,1,1.4044024024660506,59,485
8066,L,83,76,295.1007710302998,2997,26.652968102215876,401.7626271555142,0,0.9354749348091508,76,820
8067,L,60,100,295.0222409449814,1237,29.761480508313593,278.8963592667373,1,1.7626315529329846,50,835
8068,L,66,75,294.78131729171275,1732,23.78776998555405,313.932037442202,0,1.9065265188799385,88,674
8069,L,67,73,293.4411622319755,4295,38.26339217702477,193.28784242406314,0,1.5103494138157731,52,227
8070,M,45,76,295.087670333264,3637,24.869852123733665,412.7861555920201,1,1.996817109974483,61,508
8071,L,19,90,298.2554263722657,3067,23.79214746897233,379.5039885566516,1,1.2669188409827665,75,652
8072,L,59,48,294.89920463609405,4889,31.13593899950544,244.19670006934024,0,1.8371599154422746,77,410
8073,M,46,47,297.4420743509091,3824,28.219489941178125,288.18909756881607,0,1.5181576636881338,68,585
8074,M,29,49,300.0,2227,39.65160622901154,250.79314214860966,0,1.3311063026354788,83,454
8075,H,22,28,293.3727603740294,1141,37.04266189925764,333.60512448481546,0,2.0321133068021395,71,614
8076,L,84,92,296.0805516116893,3423,37.50430946009359,331.87639294228103,0,1.8939474636103137,86,254
8077,M,28,14,292.67132138538557,3454,32.748759423467156,402.47639479574934,0,1.5381598077300185,80,753
8078,M,65,78,294.7186714641219,1815,33.356644327025165,343.3083796112439,1,1.3046160274178757,88,644
8079,L,54,23,299.9900419214256,3017,28.14048113485649,436.2958746578564,0,1.3894370789062336,78,952
8080,L,69,100,296.29391154612824,3127,33.38168386923785,286.24706819762724,0,1.1363683151513986,77,237
8081,L,77,58,295.61281042785356,1209,26.703306479207733,333.04764994124645,1,1.1639576125184656,99,792
8082,L,66,73,292.63452929880793,1767,29.346592977069548,319.59692852959984,1,1.2604859690640116,86,564
8083,L,63,66,293.78999056977295,4383,23.05047564330748,320.9781962020335,1,1.9655040221318463,52,574
8084,L,46,44,293.3290208542477,3424,27.801518505375242,389.09556003411143,1,1.4059353661625764,72,267
8085,M,92,94,292.940483822469,3087,32.79718003839137,381.3860686104143,0,1.5186530263358484,74,581
8086,M,46,14,296.6576120726658,4424,35.4651892697443,276.24794325942116,1,1.0251080906517005,95,891
8087,H,23,97,296.37960055845053,1452,32.25503517478217,343.9520191110291,1,1.9086807327155664,71,237
8088,M,53,48,294.67034312165106,4494,36.868502952686086,358.51689399212785,0,1.1200083734579067,86,404
8089,L,92,33,293.90716329295395,1713,22.90903898483509,418.70983151181366,1,2.0778004796592557,86,255
8090,H,51,49,296.4524659339921,1085,32.62286080327377,432.8581936844503,0,1.7581959496795014,96,973
8091,H,10,59,298.3690704607935,2578,25.60509797213565,371.5926990182531,1,1.501648821489645,62,772
8092,L,32,86,296.982695906674,3283,32.09631054767135,357.7098682853064,1,1.6137748775914407,92,880
8093,M,73,67,295.2187157424038,3016,25.932864811601345,373.21430912772274,0,1.4561014163983024,71,271
8094,H,37,10,296.8441977531856,2913,27.15146558825746,299.7508598074673,1,1.3664765457827674,98,704
8095,M,13,52,296.93628070604524,4486,34.27220270009255,322.0464441614486,0,1.7263245559634144,93,382
8096,H,50,48,295.3054947866273,2605,31.218717381928798,302.188129676179,0,1.6494750884442975,72,174
8097,L,69,19,295.30358535428815,4427,25.825606086718395,406.067454655,1,1.3396307674449235,83,941
8098,L,27,11,293.9442658302518,4714,22.460518794597192,331.6048158597674,1,2.2535254005460463,68,896
8099,L,72,72,296.65724642252474,1643,25.61219313175878,337.6538729871629,0,1.3776823069731448,70,335
8100,M,70,25,294.66289617511677,2271,29.646983539105154,359.14825740960606,0,1.4512498523722634,95,561
8101,H,58,46,293.04156565559634,3714,23.935227518994626,373.7187645817264,0,0.9059915889095868,57,312
8102,H,56,25,293.1108162337332,4813,31.231309967033535,442.3858688794274,0,1.4826896779905556,58,395
8103,L,48,96,294.91925817546684,2624,24.5140741720687,355.0013386985544,0,2.141743841803497,74,956
8104,L,98,99,293.1094116247563,4300,29.03854661074941,344.134428646756,1,1.6667650649662828,98,234
8105,H,91,89,300.0,2562,31.631165240182334,410.71420907609865,1,1.7538258615219633,61,306
8106,M,15,36,295.9750233048783,3408,27.573352679469856,346.8891037959623,1,1.4886326748207892,67,811
8107,L,92,72,294.012571893901,3915,35.305725234993716,301.78707305018787,0,1.5951868568127225,86,456
8108,L,62,73,295.36814480939677,1749,31.843424610952724,240.49558826669994,0,1.9381700809307159,76,605
8109,M,85,41,296.4716147526324,3222,25.359484949448948,368.44350755811746,1,1.8658260428151556,68,953
8110,M,34,18,295.435583729254,3875,24.34355941079729,343.1289207341577,0,1.3927910515225408,87,944
8111,L,74,20,293.079410436373,3851,37.7643379250813,430.70421172657177,1,1.5120819197627189,100,650
8112,L,14,79,294.7802019042655,2397,35.4944728533854,338.9113623017413,1,1.7146396830140715,100,636
8113,H,74,39,294.52074446356266,2965,28.21964674749639,298.0744461067153,1,1.3080451702637228,54,511
8114,M,17,24,294.0907643752368,1060,31.44678809504351,388.40004686151536,0,1.5295970352408859,80,611
8115,L,48,68,293.3427400011014,4241,28.561015492238887,354.5904431655079,1,1.379656543302905,96,179
8116,L,52,57,296.75103915626363,2530,33.25887308240676,392.53074536090014,0,1.4996110578693096,60,938
8117,M,91,91,295.9421125417021,1774,30.822297986303173,361.1745317824126,1,1.631095672012979,59,916
8118,L,82,85,295.9264089500781,3461,19.920119784733547,361.9690277279068,0,1.4735481056152133,61,796
8119,L,14,69,291.2952382292135,4889,35.713073561613655,357.82607820944236,0,1.73675573556985,56,553
8120,M,13,77,294.2024019879427,1115,36.753278467616454,321.1630393391838,1,1.765184980780587,88,242
8121,L,10,66,297.49969859060235,4246,27.62626212360743,354.07557273100116,0,1.649358346369923,97,838
8122,M,65,73,295.7861988434781,2756,31.553519361513825,352.89737323372424,1,1.6216725642990566,83,736
8123,L,54,63,292.6726579199366,2447,35.425640070538726,433.03918737462726,1,1.7148140884377958,77,357
8124,M,74,89,298.3338475132996,2151,46.985903197410295,352.08520960653016,1,1.8207527175589007,65,689
8125,L,12,96,290.1512608254093,4560,32.632857687442154,335.8857529525888,0,1.0093152615957806,70,214
8126,L,31,84,295.2551030511566,4076,31.74857238254724,403.95349735737716,0,1.2680967717152094,77,866
8127,L,81,63,298.43145110610953,2349,34.30493864706965,305.5791667067005,0,1.3337846846037689,93,341
8128,H,65,68,291.86381918251953,3745,34.79578838984317,376.4521628057281,0,1.1767247734877684,67,927
8129,H,27,97,294.0472271859026,4243,32.65823679917245,292.4479665340764,0,1.3747000865630008,87,677
8130,L,34,95,292.1880063092307,2222,23.554836207225424,260.3109013031237,1,1.5683146951735678,86,526
8131,M,57,48,297.8231931286064,4302,30.884895628831924,406.7247758027623,0,1.4394982516562844,75,901
8132,M,93,24,293.361737054244,3847,31.471838970750326,332.3163626138103,1,1.4227887442103222,98,511
8133,H,40,88,296.98839600800824,4918,22.656187301468186,242.30589615176712,1,1.7652030332423039,93,872
8134,L,39,83,297.77776021376,1626,33.18025908247094,309.64465109139525,1,1.6312026615855848,89,518
8135,M,89,37,292.42986939707714,2356,24.351639334037905,340.80782370423407,1,1.3793416155610247,81,115
8136,L,75,45,292.0088144589958,2489,36.59752949142537,468.33032764715495,1,1.337581310163724,88,393
8137,L,90,63,295.9583318563987,2865,25.999692994356437,230.1717354817977,0,1.2914103107700934,91,333
8138,H,19,26,296.5512285981415,3471,34.72044413380317,393.0714031683873,0,2.140807582765616,59,710
8139,M,80,95,294.8589893501381,2336,26.57517659933236,323.4383641791062,0,1.1889844886402807,50,529
8140,L,68,96,295.0511695266109,1522,36.312491771289736,347.7397588689711,0,1.6214935849669192,77,993
8141,L,60,31,297.9596832187604,4495,36.92453357341034,312.97793355103175,1,0.886861497581239,98,783
8142,M,18,84,294.5200785527734,2639,32.82320539754131,400.0669972513391,1,1.3447439694020586,50,360
8143,M,63,45,297.75283379759,3222,26.85006988877909,362.64461690805007,1,0.971077002757413,85,731
8144,L,71,38,293.84735948288534,3945,32.107453221023185,305.30396448331754,1,1.3356344593091796,72,785
8145,H,90,64,299.79513148646635,4034,26.354998093158517,395.0404256697328,0,1.6241550180576048,63,273
8146,L,18,51,293.2302834958957,2971,24.303785796240195,421.5904185478794,1,1.234429045663982,90,855
8147,L,18,41,297.36825894991995,3421,27.431868923182744,407.3167611185453,1,1.1401397117211851,57,304
8148,H,33,23,293.06708042474645,1631,29.74344131159838,470.5109330105425,1,1.7581493767449485,85,346
8149,L,48,27,296.5731879386573,1236,26.817002203851516,405.08664220758334,0,1.6519541069435435,96,932
8150,L,84,47,294.9846457640235,4057,28.6828425447006,356.1895361965754,0,1.5253963474334022,100,896
8151,M,17,43,295.5557901970259,2771,27.211694105452835,320.68848984906083,1,0.9207109263050347,56,101
8152,H,34,54,296.33147993429867,1967,30.070815536164112,396.52858145298353,0,1.615632115555758,59,930
8153,L,75,96,295.4919421373036,2840,28.863174811082168,316.9155744126368,1,1.7687498167543731,78,692
8154,H,19,41,295.3156548675824,1442,22.415183899191245,410.9922855090624,0,1.3446784366399491,66,775
8155,M,33,76,291.2839459869687,4109,29.81658271767527,340.3746141238627,1,0.9822074477206018,70,777
8156,L,89,72,297.7571578343844,3831,26.010317676459817,368.7259581792258,1,1.4747822026975037,61,853
8157,M,92,64,298.05800202632804,2911,25.47456928071425,291.34692963939966,1,1.7850817109413624,76,469
8158,L,68,52,294.7868886461874,4927,25.439630606370656,337.4317890455607,0,1.6022975022772699,50,986
8159,L,40,31,296.11401273028144,2019,30.87298036141903,300.87061004938454,1,1.373947740702638,62,699
8160,M,20,96,297.73179898812873,4834,32.00559405878246,434.32045354566947,1,1.5693142713290344,78,501
8161,H,15,77,296.20254266458517,3006,30.641800104783865,335.77939382657473,0,1.8190290286870003,99,363
8162,L,79,86,293.9368538464845,3934,33.641707754447445,346.6461695988591,0,1.338460232639148,89,639
8163,L,41,38,292.5978493939952,3893,30.004089492470282,296.3762031506074,0,1.7051548832891839,58,999
8164,L,48,49,296.2689208102921,2562,30.65600896888564,273.4481999447333,1,1.4204243320227663,95,181
8165,L,57,54,295.2782381394172,1841,25.727531305204202,306.50950232411316,1,1.7175966573950308,54,850
8166,L,22,19,294.98916857659714,1634,32.46939740856399,306.97297640886416,0,1.4797606940605392,85,988
8167,L,68,86,293.4764902547296,3203,29.279030042593234,305.83683725544745,1,1.2026122851606003,85,427
8168,M,76,54,294.31810607434176,3776,33.12941117547309,304.6659806058483,1,0.7581180935931505,86,413
8169,L,65,26,295.6734754191511,4265,29.51679450283784,387.0951112372106,0,1.3320032562796291,63,546
8170,L,50,11,294.41122849205306,1812,30.014783512833386,327.01062787564354,1,1.5148952063639278,73,887
8171,H,65,26,295.06553489261063,4232,26.053562595301727,379.1442486581462,0,1.7263436888847203,67,799
8172,H,44,99,294.937863496316,3687,29.20485707414488,326.19218492589164,0,1.0823091723702176,62,976
8173,L,47,47,296.3146451753742,4899,40.16595809135714,362.12829941998785,1,1.2617043176711165,82,518
8174,L,90,46,292.12722636179916,4761,20.74040123110857,383.4107992879354,1,1.113360830389049,61,136
8175,M,76,72,294.28796454008307,4197,27.726806570509233,314.08552061851594,1,1.0072425220290873,70,290
8176,L,43,14,292.79628266393814,2709,33.914508880218676,411.64628068041907,1,1.8185375245028241,89,735
8177,L,85,34,295.3110338918677,2570,26.424439243728763,352.9952209167771,0,1.5390228135954813,80,902
8178,M,97,82,293.37994264990436,4310,30.55098976315937,290.58906100344706,0,2.032614777620739,81,791
8179,L,79,31,296.87896880847313,2064,29.503773813081757,317.501968400679,1,1.271019730358666,96,284
8180,L,20,72,294.17764780139606,1185,34.25098837997803,332.07787506494685,1,1.7055158723986856,90,607
8181,L,36,44,293.8476163778991,3508,28.776579645475866,326.7832826661033,1,1.0897955669488912,83,463
8182,L,57,64,293.3334109657918,2718,21.767925210511223,228.37188425206983,1,1.8185863200376726,62,375
8183,L,33,29,295.5020273246072,2412,38.44585823785304,292.7388164774616,0,1.1704776860532995,78,722
8184,H,27,14,292.461298767516,4332,29.357993922345273,383.262203032493,1,1.3455855779164871,79,798
8185,L,36,48,294.8137954197799,4477,30.793017854797842,338.4763926827624,1,1.4591775428652969,79,423
8186,L,63,72,294.76727480132786,3593,27.73103272081228,363.4994933088657,1,1.6711599436860374,58,765
8187,L,64,41,293.9558417488084,2472,30.831042364679615,361.43758388830395,0,1.7116690709706146,55,368
8188,H,30,72,295.437918488342,1698,34.91378888052342,337.9206138497391,0,1.6837872977851975,96,459
8189,M,68,83,294.0740151306416,4472,29.27470124039634,312.36393109846904,1,1.6681001525581376,53,955
8190,L,43,49,295.5690799573006,3354,26.104578088557897,320.2631448877716,1,1.6788948478057073,92,578
8191,H,67,26,293.9101338402692,1944,23.473783375286136,357.61674199746824,1,1.435729639807658,64,967
8192,L,57,88,293.5123786827325,1136,35.87267173871108,295.3443185093907,0,1.6854453388048785,60,282
8193,L,63,82,295.51164793967183,2225,27.795624399073553,369.7913072724688,1,1.3666417083089708,80,397
8194,L,27,41,296.61421942112884,1892,32.76166648808124,419.40399544397366,0,1.4053604495179233,77,438
8195,L,12,32,300.0,3702,33.46222198981847,236.96720383844183,1,1.4200872447195176,87,966
8196,L,33,84,294.31948722635207,1620,28.873408253384902,376.75975400444634,1,1.2448301354791533,97,890
8197,M,10,69,296.54466715758457,3204,29.607386523230943,340.1818637702271,1,1.680892607500388,85,809
8198,L,15,86,294.1109702788975,4326,30.0584825595148,375.4929178349676,0,1.7226766918618877,59,637
8199,M,28,91,296.5126879969635,3228,34.029330508015605,321.2906841681646,1,1.5481407780621061,79,548
8200,L,95,65,297.60423107476686,3456,25.92831931297318,419.08767273461825,0,1.0804411545147774,91,687
8201,L,52,18,295.2574235987022,1852,28.9834070922264,340.50441410762767,1,1.8179543272139274,64,213
8202,L,17,78,296.42285890305794,4024,31.464691038408603,358.7678581312306,1,1.367328436059825,50,918
8203,H,78,71,295.88987287080874,4802,31.56726709405914,370.1737951689407,0,1.660641192529999,61,173
8204,L,61,73,295.0222183377492,4099,33.107488371973425,356.72265070920906,1,1.6575523117880806,79,445
8205,M,82,31,294.1460363815791,4734,23.351708934026412,358.94136609438914,1,1.9155377682779378,54,766
8206,L,56,41,294.2987962722701,1870,28.36683733100518,364.0682541048897,1,1.5341450503914105,74,776
8207,L,94,56,292.35460735787103,1611,32.0407398693889,325.39807479520607,1,1.5550611365163438,73,588
8208,L,37,11,297.0752772108706,2538,23.49673621046242,335.55111171317265,0,2.0189260226580306,72,865
8209,L,55,94,298.742692976945,2568,38.78291729861771,401.6892746345479,0,1.3231242270495915,80,139
8210,L,13,61,292.1803688899768,4270,22.256497077578533,272.8035982613889,0,1.891785231327716,94,382
8211,L,97,97,297.07610480483453,1068,24.322266780709022,309.3717859251864,1,1.6697367006960298,76,164
8212,M,17,97,294.91111306840463,1601,26.429519552644773,264.1971310840064,0,1.8849589407466356,68,411
8213,L,70,23,293.72012086227346,3064,25.866487719801725,265.2624328725257,1,1.0442049962489994,86,723
8214,M,26,46,295.2863993614206,3896,32.50710789812335,300.24665424057963,1,1.2609455803362057,61,919
8215,L,43,36,293.3937581524115,1878,30.426266565862274,338.7217483981675,0,1.2169426860717985,72,968
8216,M,29,33,295.4684823329803,3882,25.553531430820883,376.5251966767698,1,1.1420062640332214,99,280
8217,M,89,73,294.41263694470524,4906,40.374080913383146,369.0639296171471,1,1.7824280392753697,67,369
8218,L,83,79,294.3126866070093,1545,33.751448212007645,380.5749526605025,0,1.491229928041253,61,771
8219,L,43,35,297.35333067786735,2799,31.300681567914758,318.6485263380358,0,1.0197166281504266,70,835
8220,M,52,63,291.5000825046768,2836,33.59895798122957,446.8365381796852,1,0.9895260179083915,68,310
8221,H,19,24,293.8645181075647,3107,31.995820723668544,348.33951211443343,1,1.4785355713773245,66,148
8222,L,39,38,291.0405335086518,1183,30.977024359470462,417.55974840538863,1,1.5613283089772998,88,241
8223,L,34,83,295.2618734366379,1837,32.52206384260886,329.2698638327758,1,1.00957860810583,58,286
8224,H,66,37,294.0100605055153,2892,29.79935374500737,315.5799308610558,1,1.2916923284928432,55,232
8225,L,72,68,293.5569127075882,2388,33.354658891754575,364.04813057718087,0,2.2298596435624347,69,194
8226,M,80,82,295.56566393513174,4069,30.3976847041652,285.91359590585137,1,1.5907008060475991,57,131
8227,L,56,30,296.22330146390885,2941,28.613338613699995,285.3018325284346,0,1.2142262940238466,67,827
8228,L,93,19,297.36528740382846,2952,38.15858168120626,411.28320987568515,0,1.6364335740712588,71,160
8229,M,90,13,300.0,2457,30.417102162402564,355.27385640423273,1,1.4426384701306145,67,644
8230,M,12,71,293.86111015008504,4270,28.76583066229322,334.7009949281944,1,1.3076755935153983,70,562
8231,L,55,13,293.65065109063306,3800,25.70647804317449,417.29073546067883,0,1.2936984590566718,69,918
8232,L,45,15,295.0092104294167,4303,25.008108332413112,313.61881651924676,1,1.2276891806258292,50,787
8233,M,35,99,295.17413109976343,3770,30.21724655110574,482.00545932088994,0,1.5945670770357971,79,242
8234,M,19,89,298.46694548777026,2391,28.190445086120558,341.70247594508294,0,1.4936317123283986,71,358
8235,L,43,81,296.0432628857629,2453,26.297972718941004,311.7707507203057,1,1.3251013838578525,58,833
8236,M,87,25,293.111386497229,4635,36.46842758525169,400.45004548019836,0,1.7107062923161682,78,796
8237,M,17,47,292.99854489819734,4190,35.209085926007745,314.26525468981384,0,1.5892907705312334,67,411
8238,M,64,58,296.36268369522475,3377,25.019218361161585,353.48028652922966,1,1.19516406139221,89,161
8239,M,100,70,294.5845995252004,4286,28.283085775646956,451.3622563123189,1,1.426635339143848,77,885
8240,L,19,74,297.83166841640184,4393,21.88362202704035,332.7577761443238,1,1.5921107674257702,58,460
8241,M,66,92,296.03098813853,2172,27.53930931710173,349.95993935138836,0,1.6807050644719606,55,427
8242,M,88,59,292.91087619499825,4479,26.601403266736618,359.52293042668026,1,1.200799148242778,71,182
8243,L,95,26,292.64826047176587,2711,29.195969175243942,410.687488702287,1,1.2044459404757413,87,539
8244,L,54,37,295.69017291217693,2400,25.567590404394767,337.825019118062,1,1.2982163131147808,51,787
8245,L,59,53,294.31699441812884,1780,21.134574267642396,430.26999698011934,1,1.8033365853596321,86,958
8246,M,73,21,297.27897242250265,4391,27.245153765615825,338.2120310037617,1,1.3337461795009407,56,488
8247,L,11,79,295.67876256634383,2028,36.29488215947364,390.4724952150232,1,1.1412533791911725,81,592
8248,M,54,80,295.63905100310575,3449,26.82257515094809,321.89073793257,1,1.7822853740794389,81,573
8249,H,71,81,292.5415299623226,1627,39.69741819480443,359.77663777191106,0,1.091905800316155,73,753
8250,M,23,12,294.04565814302515,3250,25.81155707966801,378.222295174932,1,1.3696941296464407,96,396
8251,H,83,58,294.9057277827261,4108,30.39843644932176,349.94919328879934,0,1.050196489374247,57,287
8252,H,24,30,291.25102890265674,1053,31.61548537599748,305.99158621881907,0,1.5881112572934764,80,405
8253,L,23,17,296.24622466140033,1287,24.790799960617665,331.6419831538725,0,1.4508904139378367,86,162
8254,M,40,73,296.7071572004831,4355,21.72328651989394,397.82742893782347,1,1.591145734151693,69,164
8255,L,38,68,293.94118233486034,4669,35.429574121590946,328.074180574855,0,1.2681386046644103,57,771
8256,H,36,39,297.5370712878243,2068,35.47357901977342,454.30270740835084,1,1.9635751805902442,56,318
8257,L,94,41,297.4492697651421,1283,36.96483667669496,357.3439301887489,1,1.4047002146608463,78,629
8258,H,18,84,296.0475193267772,1832,25.907460962654206,357.34590084429914,1,1.7032249939582147,83,117
8259,M,29,29,294.87839214882644,1581,31.845488798342693,365.437415718172,1,1.4420875766108108,71,974
8260,M,67,25,296.9915119511744,2994,30.194282288917982,357.01371579330413,0,1.3682802573884525,55,732
8261,L,88,34,292.0196813826537,3089,29.507495076275593,435.5419506799685,1,1.557550923644362,61,686
8262,L,97,69,295.14970845291583,4488,28.081865198508645,332.79065399335815,0,2.115162476515722,91,681
8263,M,58,54,293.31149063051356,1271,33.87718854214078,371.9831759357381,0,1.5523427140578672,95,278
8264,L,66,18,293.6744160567858,4212,43.14586268394535,403.61161653216766,0,1.315499781402321,77,320
8265,H,25,60,295.8999900227694,1916,31.3835438391416,433.9864231808649,1,1.7769042419724694,75,647
8266,L,84,70,293.3913083980158,1570,30.891393524270402,369.22663216647663,1,0.9256170952907452,58,1000
8267,M,17,49,291.93935880994815,3799,26.720361712040475,284.8236950861699,0,2.265274396337304,98,722
8268,L,76,70,299.44078396685205,3094,33.365720926508565,279.00480780423607,0,1.6493781057513344,76,645
8269,M,28,76,293.7911538669387,4238,17.708468615677344,371.46702558701253,1,1.2250352223165093,88,370
8270,M,76,89,293.31213688515743,2645,28.33771001765973,375.42603553946617,0,1.2691287969932397,77,221
